order_id,customer_id,order_date,order_time,status,payment_method,subtotal,shipping,tax,total,items_count,shipping_city,shipping_country
103993,15519,2023-03-14,11:50:00,pending,UPI,15993.53,0,2878.84,18872.37,4,Daleview,USA
103994,15526,2023-11-23,12:34:00,returned,UPI,3499.0,0,629.82,4128.82,1,Crailsheim,Germany
103995,15526,2024-08-06,03:51:00,cancelled,Credit Card,8998.0,0,1619.64,10617.64,1,Crailsheim,Germany
103996,15526,2024-03-21,17:56:00,delivered,UPI,1999.0,0,359.82,2358.82,1,Crailsheim,Germany
103997,15541,2023-08-23,04:00:00,delivered,Credit Card,10997.0,0,1979.46,12976.46,3,Sanchezberg,USA
103998,15541,2022-04-19,22:11:00,delivered,Wallet,199.0,99,35.82,333.82,1,Sanchezberg,USA
103999,15541,2022-04-10,05:50:00,delivered,Net Banking,13216.87,0,2379.04,15595.91,5,Sanchezberg,USA
104000,15541,2022-09-12,06:37:00,shipped,Net Banking,13296.0,0,2393.28,15689.28,3,Sanchezberg,USA
104001,15541,2022-02-21,20:19:00,delivered,Credit Card,4999.0,0,899.82,5898.82,1,Sanchezberg,USA
104002,15541,2022-12-19,14:01:00,delivered,Net Banking,4999.0,0,899.82,5898.82,1,Sanchezberg,USA
104003,15541,2022-02-08,19:04:00,shipped,Wallet,3499.0,0,629.82,4128.82,1,Sanchezberg,USA
104004,15541,2022-11-03,18:03:00,delivered,Credit Card,7999.0,0,1439.82,9438.82,1,Sanchezberg,USA
104005,15541,2022-06-05,03:49:00,delivered,UPI,3997.0,0,719.46,4716.46,2,Sanchezberg,USA
104006,15541,2023-01-21,05:51:00,returned,UPI,8597.0,0,1547.46,10144.46,2,Sanchezberg,USA
104007,15541,2022-08-29,07:32:00,delivered,Wallet,7097.0,0,1277.46,8374.46,2,Sanchezberg,USA
104008,15541,2022-12-18,00:04:00,delivered,UPI,864.7,149,155.65,1169.35,1,Sanchezberg,USA
104009,15548,2023-02-15,15:26:00,delivered,UPI,899.0,99,161.82,1159.82,1,Siliguri,India
104010,15549,2024-06-11,15:29:00,returned,Wallet,999.0,0,179.82,1178.82,1,Amaravati,India
104011,15549,2024-06-17,12:49:00,delivered,Credit Card,40092.0,0,7216.56,47308.56,5,Amaravati,India
104012,15549,2024-06-03,23:38:00,delivered,Credit Card,5597.0,0,1007.46,6604.46,2,Amaravati,India
104013,15549,2024-05-27,02:11:00,pending,Debit Card,2098.0,0,377.64,2475.64,2,Amaravati,India
104014,15549,2024-04-28,16:47:00,delivered,Wallet,3497.0,0,629.46,4126.46,2,Amaravati,India
104015,15549,2024-03-25,14:54:00,delivered,Debit Card,999.0,0,179.82,1178.82,1,Amaravati,India
104016,15549,2024-05-16,03:20:00,delivered,Credit Card,5804.0,0,1044.72,6848.72,2,Amaravati,India
104017,15549,2024-04-25,08:43:00,delivered,Credit Card,1999.0,0,359.82,2358.82,1,Amaravati,India
104018,15549,2024-05-09,07:14:00,returned,Debit Card,5424.57,0,976.42,6400.99,1,Amaravati,India
104019,15556,2024-01-09,08:45:00,delivered,Wallet,18077.56,0,3253.96,21331.52,5,Sirsa,India
104020,15556,2023-04-17,03:21:00,shipped,Debit Card,1999.0,0,359.82,2358.82,1,Sirsa,India
104021,15556,2023-03-02,11:39:00,delivered,Credit Card,2498.0,0,449.64,2947.64,2,Sirsa,India
104022,15556,2023-03-08,05:28:00,delivered,Credit Card,899.0,99,161.82,1159.82,1,Sirsa,India
104023,15556,2023-04-02,09:02:00,delivered,Credit Card,13997.0,0,2519.46,16516.46,2,Sirsa,India
104024,15556,2023-03-02,00:02:00,delivered,UPI,2498.0,0,449.64,2947.64,2,Sirsa,India
104025,15556,2023-04-06,01:50:00,cancelled,UPI,4996.0,0,899.28,5895.28,2,Sirsa,India
104026,15556,2023-03-27,20:54:00,delivered,Debit Card,7508.99,0,1351.62,8860.61,1,Sirsa,India
104027,15556,2023-05-25,21:06:00,delivered,Credit Card,15997.0,0,2879.46,18876.46,2,Sirsa,India
104028,15556,2023-06-24,23:13:00,delivered,Debit Card,517.9,49,93.22,660.12,1,Sirsa,India
104029,15556,2023-03-14,16:09:00,delivered,Debit Card,4999.0,0,899.82,5898.82,1,Sirsa,India
104030,15556,2025-06-15,11:39:00,delivered,Wallet,5636.88,0,1014.64,6651.52,3,Sirsa,India
104031,15564,2023-06-23,00:38:00,shipped,Debit Card,20726.23,0,3730.72,24456.95,4,Durgapur,India
104032,15564,2023-09-07,19:46:00,delivered,Debit Card,1499.0,0,269.82,1768.82,1,Durgapur,India
104033,15564,2022-12-12,16:47:00,delivered,UPI,4498.0,0,809.64,5307.64,2,Durgapur,India
104034,15569,2023-05-24,16:32:00,delivered,Debit Card,1983.82,0,357.09,2340.91,2,Phusro,India
104035,15569,2023-05-25,15:54:00,delivered,Credit Card,11995.0,0,2159.1,14154.1,3,Phusro,India
104036,15569,2022-10-20,01:46:00,delivered,Debit Card,7096.0,0,1277.28,8373.28,3,Phusro,India
104037,15569,2022-03-17,16:50:00,delivered,Debit Card,4330.01,0,779.4,5109.41,2,Phusro,India
104038,15569,2022-12-28,11:33:00,delivered,Debit Card,1299.0,0,233.82,1532.82,1,Phusro,India
104039,15569,2022-06-11,03:53:00,delivered,Net Banking,799.0,99,143.82,1041.82,1,Phusro,India
104040,15569,2022-11-29,03:59:00,delivered,Wallet,699.0,49,125.82,873.82,1,Phusro,India
104041,15569,2023-05-06,21:43:00,delivered,Credit Card,22163.45,0,3989.42,26152.87,3,Phusro,India
104042,15569,2023-03-02,09:00:00,shipped,UPI,1499.0,0,269.82,1768.82,1,Phusro,India
104043,15569,2023-06-17,00:04:00,pending,Net Banking,21581.82,0,3884.73,25466.55,3,Phusro,India
104044,15575,2023-11-25,23:41:00,delivered,Debit Card,9997.0,0,1799.46,11796.46,2,Ajmer,India
104045,15577,2024-10-13,03:24:00,delivered,Wallet,3500.9,0,630.16,4131.06,3,Samuelhaven,UK
104046,15580,2024-08-21,07:09:00,delivered,Wallet,1398.0,0,251.64,1649.64,1,North Thomasmouth,USA
104047,15580,2024-10-15,13:39:00,pending,Credit Card,9405.74,0,1693.03,11098.77,3,North Thomasmouth,USA
104048,15580,2024-09-04,16:16:00,delivered,Net Banking,6498.0,0,1169.64,7667.64,2,North Thomasmouth,USA
104049,15588,2022-09-29,00:35:00,shipped,Debit Card,999.0,0,179.82,1178.82,1,Jabalpur,India
104050,15588,2022-12-11,19:42:00,delivered,Wallet,1296.61,0,233.39,1530.0,2,Jabalpur,India
104051,15594,2022-04-26,21:59:00,delivered,COD,13497.0,0,2429.46,15926.46,2,Farrukhabad,India
104052,15605,2023-01-07,15:50:00,pending,Debit Card,8296.0,0,1493.28,9789.28,3,Bhiwani,India
104053,15605,2023-03-19,01:24:00,shipped,Debit Card,2999.0,0,539.82,3538.82,1,Bhiwani,India
104054,15611,2024-01-15,18:58:00,delivered,UPI,13606.14,0,2449.11,16055.25,3,Shimla,India
104055,15611,2023-04-05,17:46:00,delivered,Credit Card,2408.76,0,433.58,2842.34,1,Shimla,India
104056,15611,2023-09-05,10:10:00,shipped,Credit Card,15294.0,0,2752.92,18046.92,4,Shimla,India
104057,15615,2023-04-01,22:05:00,shipped,UPI,14460.04,0,2602.81,17062.85,2,Parkerfort,USA
104058,15618,2023-12-03,13:02:00,delivered,UPI,3039.82,0,547.17,3586.99,1,Bihar Sharif,India
104059,15623,2023-05-13,06:00:00,delivered,COD,6261.59,0,1127.09,7388.68,2,Katni,India
104060,15623,2023-10-12,11:18:00,shipped,Wallet,5999.0,0,1079.82,7078.82,1,Katni,India
104061,15623,2023-09-23,17:14:00,delivered,Wallet,5683.35,0,1023.0,6706.35,2,Katni,India
104062,15624,2023-02-25,20:11:00,delivered,UPI,599.0,99,107.82,805.82,1,Port Amyview,USA
104063,15624,2023-12-29,16:25:00,delivered,Debit Card,8521.24,0,1533.82,10055.06,2,Port Amyview,USA
104064,15624,2023-01-23,07:48:00,pending,Credit Card,623.86,149,112.29,885.15,1,Port Amyview,USA
104065,15624,2023-01-02,19:37:00,delivered,Credit Card,19977.92,0,3596.03,23573.95,3,Port Amyview,USA
104066,15625,2024-05-05,02:52:00,delivered,Credit Card,22216.61,0,3998.99,26215.6,3,Elizabethfurt,Singapore
104067,15625,2024-02-27,12:23:00,shipped,Net Banking,15998.0,0,2879.64,18877.64,1,Elizabethfurt,Singapore
104068,15625,2024-06-08,11:54:00,processing,Credit Card,1390.86,0,250.35,1641.21,1,Elizabethfurt,Singapore
104069,15625,2024-02-25,10:48:00,delivered,COD,7670.96,0,1380.77,9051.73,1,Elizabethfurt,Singapore
104070,15625,2024-02-27,18:09:00,delivered,Debit Card,1798.0,0,323.64,2121.64,1,Elizabethfurt,Singapore
104071,15625,2024-01-03,06:25:00,delivered,Wallet,3696.0,0,665.28,4361.28,3,Elizabethfurt,Singapore
104072,15625,2024-02-23,06:27:00,delivered,Net Banking,3999.0,0,719.82,4718.82,1,Elizabethfurt,Singapore
104073,15625,2024-04-21,06:08:00,delivered,Credit Card,8132.86,0,1463.91,9596.77,2,Elizabethfurt,Singapore
104074,15625,2024-04-14,14:22:00,delivered,Wallet,2998.0,0,539.64,3537.64,1,Elizabethfurt,Singapore
104075,15625,2024-01-20,09:02:00,delivered,Wallet,15300.03,0,2754.01,18054.04,4,Elizabethfurt,Singapore
104076,15625,2024-02-20,23:43:00,delivered,Debit Card,599.0,99,107.82,805.82,1,Elizabethfurt,Singapore
104077,15625,2024-03-04,21:22:00,shipped,UPI,11295.0,0,2033.1,13328.1,4,Elizabethfurt,Singapore
104078,15625,2024-02-29,04:16:00,delivered,UPI,2506.99,0,451.26,2958.25,4,Elizabethfurt,Singapore
104079,15625,2024-02-13,02:57:00,delivered,Debit Card,11902.68,0,2142.48,14045.16,4,Elizabethfurt,Singapore
104080,15625,2024-04-10,13:48:00,delivered,Credit Card,49998.0,0,8999.64,58997.64,1,Elizabethfurt,Singapore
104081,15625,2024-03-17,19:05:00,cancelled,COD,1598.0,0,287.64,1885.64,2,Elizabethfurt,Singapore
104082,15625,2024-05-11,20:06:00,delivered,Net Banking,27296.0,0,4913.28,32209.28,3,Elizabethfurt,Singapore
104083,15625,2024-05-21,19:52:00,delivered,Credit Card,999.0,0,179.82,1178.82,1,Elizabethfurt,Singapore
104084,15625,2024-02-06,20:14:00,pending,Credit Card,4999.0,0,899.82,5898.82,1,Elizabethfurt,Singapore
104085,15625,2024-06-08,06:49:00,processing,Net Banking,3499.0,0,629.82,4128.82,1,Elizabethfurt,Singapore
104086,15625,2024-02-05,18:03:00,delivered,Net Banking,24999.0,0,4499.82,29498.82,1,Elizabethfurt,Singapore
104087,15625,2024-02-09,13:38:00,delivered,Credit Card,3798.0,0,683.64,4481.64,2,Elizabethfurt,Singapore
104088,15625,2024-03-06,17:37:00,delivered,Credit Card,1499.0,0,269.82,1768.82,1,Elizabethfurt,Singapore
104089,15625,2024-02-21,23:43:00,delivered,Credit Card,9196.0,0,1655.28,10851.28,3,Elizabethfurt,Singapore
104090,15625,2024-02-25,10:17:00,delivered,Credit Card,11996.0,0,2159.28,14155.28,2,Elizabethfurt,Singapore
104091,15625,2024-04-12,06:55:00,delivered,Net Banking,699.0,149,125.82,973.82,1,Elizabethfurt,Singapore
104092,15625,2024-01-25,10:25:00,cancelled,Credit Card,11696.0,0,2105.28,13801.28,3,Elizabethfurt,Singapore
104093,15625,2024-02-02,04:18:00,delivered,UPI,299.0,99,53.82,451.82,1,Elizabethfurt,Singapore
104094,15625,2023-12-30,10:24:00,delivered,Debit Card,10996.0,0,1979.28,12975.28,3,Elizabethfurt,Singapore
104095,15625,2024-05-27,06:17:00,delivered,Debit Card,2499.0,0,449.82,2948.82,1,Elizabethfurt,Singapore
104096,15625,2024-02-23,23:55:00,delivered,Debit Card,17023.69,0,3064.26,20087.95,4,Elizabethfurt,Singapore
104097,15625,2024-01-30,21:17:00,delivered,Debit Card,5999.0,0,1079.82,7078.82,1,Elizabethfurt,Singapore
104098,15625,2024-03-17,20:56:00,returned,Credit Card,598.0,49,107.64,754.64,1,Elizabethfurt,Singapore
104099,15625,2024-05-07,15:31:00,delivered,Debit Card,3696.0,0,665.28,4361.28,2,Elizabethfurt,Singapore
104100,15625,2024-07-12,17:58:00,delivered,Debit Card,5567.42,0,1002.14,6569.56,4,Elizabethfurt,Singapore
104101,15625,2024-05-26,01:40:00,delivered,Credit Card,3498.0,0,629.64,4127.64,2,Elizabethfurt,Singapore
104102,15626,2024-06-11,05:29:00,delivered,COD,2598.0,0,467.64,3065.64,1,Marthaville,USA
104103,15633,2023-10-07,20:12:00,cancelled,UPI,1999.0,0,359.82,2358.82,1,Thorntonside,UK
104104,15633,2023-11-11,00:58:00,delivered,Credit Card,4095.0,0,737.1,4832.1,3,Thorntonside,UK
104105,15633,2023-07-24,12:19:00,delivered,Net Banking,13796.0,0,2483.28,16279.28,2,Thorntonside,UK
104106,15644,2023-06-25,11:37:00,delivered,Wallet,5999.0,0,1079.82,7078.82,1,Nellore,India
104107,15657,2023-07-31,01:07:00,returned,Credit Card,1499.0,0,269.82,1768.82,1,Gordonton,UK
104108,15658,2024-05-21,06:00:00,delivered,COD,8095.0,0,1457.1,9552.1,3,Nellore,India
104109,15658,2024-01-10,12:15:00,delivered,UPI,28887.41,0,5199.73,34087.14,3,Nellore,India
104110,15658,2023-10-29,23:44:00,delivered,Credit Card,999.0,0,179.82,1178.82,1,Nellore,India
104111,15658,2023-09-21,06:44:00,delivered,Wallet,1299.0,0,233.82,1532.82,1,Nellore,India
104112,15658,2024-05-31,10:28:00,processing,Credit Card,3499.0,0,629.82,4128.82,1,Nellore,India
104113,15658,2023-11-29,09:03:00,delivered,UPI,26597.0,0,4787.46,31384.46,2,Nellore,India
104114,15667,2023-10-03,08:38:00,pending,COD,1897.52,0,341.55,2239.07,1,Tiruvottiyur,India
104115,15688,2022-09-09,14:42:00,cancelled,Wallet,33071.1,0,5952.8,39023.9,3,Russoport,USA
104116,15689,2023-01-21,08:37:00,delivered,Credit Card,599.0,49,107.82,755.82,1,Asansol,India
104117,15689,2023-07-18,18:38:00,delivered,Wallet,7102.14,0,1278.39,8380.53,4,Asansol,India
104118,15689,2023-03-06,00:27:00,delivered,UPI,2499.0,0,449.82,2948.82,1,Asansol,India
104119,15697,2024-08-18,07:33:00,processing,Debit Card,17997.0,0,3239.46,21236.46,2,Bokaro,India
104120,15698,2024-07-31,19:05:00,shipped,Debit Card,4998.0,0,899.64,5897.64,1,Deggendorf,Germany
104121,15698,2024-07-13,19:23:00,delivered,Credit Card,10820.59,0,1947.71,12768.3,3,Deggendorf,Germany
104122,15698,2024-07-23,12:02:00,shipped,Credit Card,6803.42,0,1224.62,8028.04,2,Deggendorf,Germany
104123,15698,2024-07-22,22:32:00,delivered,Wallet,4497.0,0,809.46,5306.46,1,Deggendorf,Germany
104124,15698,2024-07-07,09:02:00,delivered,Debit Card,1529.66,0,275.34,1805.0,2,Deggendorf,Germany
104125,15698,2024-08-12,17:01:00,delivered,Debit Card,1598.0,0,287.64,1885.64,2,Deggendorf,Germany
104126,15712,2022-08-13,07:37:00,pending,Credit Card,18639.18,0,3355.05,21994.23,2,Angermünde,Germany
104127,15712,2022-08-01,04:05:00,returned,Wallet,5596.0,0,1007.28,6603.28,2,Angermünde,Germany
104128,15712,2023-10-06,22:58:00,delivered,Credit Card,11003.56,0,1980.64,12984.2,3,Angermünde,Germany
104129,15712,2024-01-18,05:01:00,delivered,Credit Card,1897.0,0,341.46,2238.46,2,Angermünde,Germany
104130,15716,2024-02-05,04:18:00,shipped,Debit Card,35963.58,0,6473.44,42437.02,3,Georgeport,USA
104131,15723,2024-06-14,03:59:00,delivered,Credit Card,16131.29,0,2903.63,19034.92,2,South Tiffany,Singapore
104132,15723,2024-07-19,08:15:00,processing,Debit Card,11297.0,0,2033.46,13330.46,2,South Tiffany,Singapore
104133,15723,2024-06-03,15:39:00,processing,Credit Card,7497.0,0,1349.46,8846.46,1,South Tiffany,Singapore
104134,15751,2023-12-12,12:10:00,delivered,Credit Card,1398.0,0,251.64,1649.64,2,Moranmouth,UK
104135,15751,2024-03-04,09:16:00,shipped,Debit Card,2098.0,0,377.64,2475.64,2,Moranmouth,UK
104136,15751,2023-10-06,12:55:00,processing,UPI,2995.0,0,539.1,3534.1,3,Moranmouth,UK
104137,15751,2024-03-27,08:48:00,returned,Debit Card,1528.27,0,275.09,1803.36,2,Moranmouth,UK
104138,15751,2023-10-22,20:15:00,delivered,Net Banking,599.0,149,107.82,855.82,1,Moranmouth,UK
104139,15751,2023-12-26,09:46:00,delivered,Wallet,7999.0,0,1439.82,9438.82,1,Moranmouth,UK
104140,15751,2023-12-20,10:55:00,delivered,Wallet,1897.0,0,341.46,2238.46,2,Moranmouth,UK
104141,15751,2023-11-11,14:43:00,delivered,COD,699.0,49,125.82,873.82,1,Moranmouth,UK
104142,15751,2023-09-29,03:55:00,returned,Debit Card,25360.0,0,4564.8,29924.8,5,Moranmouth,UK
104143,15751,2023-11-12,09:28:00,delivered,Net Banking,799.0,49,143.82,991.82,1,Moranmouth,UK
104144,15751,2023-12-01,02:21:00,returned,UPI,1798.0,0,323.64,2121.64,2,Moranmouth,UK
104145,15751,2023-11-03,01:07:00,delivered,UPI,1499.0,0,269.82,1768.82,1,Moranmouth,UK
104146,15751,2024-01-23,09:45:00,delivered,Debit Card,10859.97,0,1954.79,12814.76,3,Moranmouth,UK
104147,15755,2024-06-07,02:03:00,cancelled,Credit Card,5997.0,0,1079.46,7076.46,1,Josephfurt,UK
104148,15755,2024-02-23,07:37:00,processing,Debit Card,2499.0,0,449.82,2948.82,1,Josephfurt,UK
104149,15755,2024-01-14,15:12:00,delivered,Credit Card,21794.07,0,3922.93,25717.0,1,Josephfurt,UK
104150,15779,2023-07-10,13:32:00,delivered,Net Banking,2797.0,0,503.46,3300.46,3,Staceyshire,USA
104151,15781,2023-07-17,13:18:00,shipped,UPI,14650.65,0,2637.12,17287.77,3,South Justin,USA
104152,15781,2023-07-08,15:30:00,processing,Credit Card,53126.66,0,9562.8,62689.46,4,South Justin,USA
104153,15781,2023-07-04,14:54:00,delivered,Credit Card,2135.16,0,384.33,2519.49,2,South Justin,USA
104154,15781,2024-04-24,04:33:00,delivered,UPI,1999.0,0,359.82,2358.82,1,South Justin,USA
104155,15781,2023-09-03,11:48:00,pending,UPI,4527.99,0,815.04,5343.03,2,South Justin,USA
104156,15781,2023-06-20,14:27:00,delivered,Debit Card,6397.0,0,1151.46,7548.46,2,South Justin,USA
104157,15781,2023-11-05,08:01:00,delivered,UPI,10192.0,0,1834.56,12026.56,5,South Justin,USA
104158,15781,2023-06-07,15:16:00,delivered,UPI,1649.8,0,296.96,1946.76,2,South Justin,USA
104159,15781,2023-04-06,10:06:00,delivered,Debit Card,15999.0,0,2879.82,18878.82,1,South Justin,USA
104160,15781,2023-05-19,09:51:00,delivered,Debit Card,899.0,99,161.82,1159.82,1,South Justin,USA
104161,15781,2023-11-23,15:48:00,delivered,UPI,2897.0,0,521.46,3418.46,2,South Justin,USA
104162,15781,2023-04-20,15:06:00,delivered,Wallet,6597.0,0,1187.46,7784.46,3,South Justin,USA
104163,15781,2023-04-22,06:36:00,shipped,Credit Card,5999.0,0,1079.82,7078.82,1,South Justin,USA
104164,15781,2023-03-25,13:36:00,delivered,Debit Card,2060.81,0,370.95,2431.76,2,South Justin,USA
104165,15781,2023-07-20,01:15:00,delivered,Wallet,3097.0,0,557.46,3654.46,3,South Justin,USA
104166,15783,2024-04-25,18:29:00,delivered,Net Banking,79996.0,0,14399.28,94395.28,2,Kochi,India
104167,15783,2024-01-21,03:11:00,delivered,Debit Card,34523.02,0,6214.14,40737.16,3,Kochi,India
104168,15783,2024-03-11,14:32:00,delivered,Credit Card,8396.0,0,1511.28,9907.28,2,Kochi,India
104169,15786,2024-01-20,06:48:00,delivered,Credit Card,14533.94,0,2616.11,17150.05,2,West Josephmouth,Canada
104170,15789,2024-05-29,08:48:00,cancelled,Debit Card,47997.0,0,8639.46,56636.46,1,Dehri,India
104171,15789,2024-06-07,16:02:00,processing,Credit Card,28993.0,0,5218.74,34211.74,4,Dehri,India
104172,15789,2024-04-11,10:10:00,delivered,Net Banking,14996.0,0,2699.28,17695.28,2,Dehri,India
104173,15794,2024-09-06,07:26:00,delivered,Credit Card,5452.91,0,981.52,6434.43,1,Lake Josephbury,Singapore
104174,15794,2024-09-07,06:02:00,delivered,Wallet,9998.0,0,1799.64,11797.64,1,Lake Josephbury,Singapore
104175,15794,2024-09-13,14:00:00,delivered,Debit Card,34859.32,0,6274.68,41134.0,2,Lake Josephbury,Singapore
104176,15803,2024-08-15,07:58:00,shipped,Wallet,11998.0,0,2159.64,14157.64,1,Patiala,India
104177,15806,2023-02-07,17:37:00,cancelled,Debit Card,2499.0,0,449.82,2948.82,1,Rewa,India
104178,15808,2023-03-10,18:33:00,delivered,Debit Card,4999.0,0,899.82,5898.82,1,Nanded,India
104179,15810,2024-07-23,14:49:00,cancelled,Credit Card,3499.0,0,629.82,4128.82,1,Wrightton,Canada
104180,15810,2024-07-25,23:05:00,processing,Credit Card,5832.99,0,1049.94,6882.93,2,Wrightton,Canada
104181,15817,2022-08-21,21:21:00,delivered,UPI,1197.0,0,215.46,1412.46,2,Port Hayleystad,UK
104182,15817,2022-10-26,07:43:00,delivered,UPI,5515.44,0,992.78,6508.22,1,Port Hayleystad,UK
104183,15817,2024-01-07,11:51:00,delivered,Credit Card,3308.76,0,595.58,3904.34,3,Port Hayleystad,UK
104184,15819,2024-09-06,14:22:00,processing,Wallet,6292.0,0,1132.56,7424.56,5,Westville,Australia
104185,15819,2024-09-15,08:24:00,processing,Credit Card,2319.22,0,417.46,2736.68,1,Westville,Australia
104186,15819,2024-09-03,11:43:00,delivered,Debit Card,8057.63,0,1450.37,9508.0,3,Westville,Australia
104187,15820,2022-12-06,17:39:00,delivered,Credit Card,15999.0,0,2879.82,18878.82,1,Jonesside,UK
104188,15820,2022-12-16,12:10:00,shipped,UPI,765.32,149,137.76,1052.08,1,Jonesside,UK
104189,15820,2022-08-26,22:18:00,pending,Debit Card,39495.0,0,7109.1,46604.1,2,Jonesside,UK
104190,15824,2023-12-17,22:19:00,delivered,Wallet,10482.37,0,1886.83,12369.2,2,Raiganj,India
104191,15824,2023-12-05,12:35:00,pending,UPI,4096.0,0,737.28,4833.28,2,Raiganj,India
104192,15824,2023-12-15,13:36:00,delivered,Credit Card,3008.11,0,541.46,3549.57,2,Raiganj,India
104193,15824,2024-03-21,02:42:00,processing,Credit Card,1299.0,0,233.82,1532.82,1,Raiganj,India
104194,15824,2024-02-17,09:08:00,delivered,Debit Card,2673.7,0,481.27,3154.97,2,Raiganj,India
104195,15824,2024-04-20,08:51:00,delivered,UPI,598.0,99,107.64,804.64,1,Raiganj,India
104196,15842,2024-07-12,09:52:00,processing,UPI,712.97,149,128.33,990.3,1,Claireburgh,UK
104197,15843,2023-06-21,09:44:00,delivered,Credit Card,40395.0,0,7271.1,47666.1,3,Barbaraburgh,UK
104198,15843,2023-09-30,17:48:00,delivered,Wallet,5389.27,0,970.07,6359.34,2,Barbaraburgh,UK
104199,15843,2023-11-10,06:16:00,delivered,Credit Card,3398.0,0,611.64,4009.64,2,Barbaraburgh,UK
104200,15847,2024-01-31,21:59:00,processing,UPI,3297.0,0,593.46,3890.46,2,North Jamesfurt,USA
104201,15847,2024-03-09,10:53:00,pending,Credit Card,1442.19,0,259.59,1701.78,2,North Jamesfurt,USA
104202,15847,2024-07-05,22:27:00,shipped,Debit Card,517.34,149,93.12,759.46,1,North Jamesfurt,USA
104203,15847,2024-01-19,05:22:00,delivered,UPI,8998.0,0,1619.64,10617.64,2,North Jamesfurt,USA
104204,15861,2024-09-05,17:20:00,delivered,UPI,2619.17,0,471.45,3090.62,2,Silchar,India
104205,15861,2024-10-16,16:46:00,delivered,UPI,3583.32,0,645.0,4228.32,3,Silchar,India
104206,15862,2023-03-23,00:52:00,shipped,Credit Card,39439.74,0,7099.15,46538.89,4,Mirzapur,India
104207,15873,2023-12-01,00:37:00,delivered,Wallet,6267.79,0,1128.2,7395.99,3,South Dawn,UK
104208,15873,2023-11-27,11:31:00,delivered,Wallet,14491.0,0,2608.38,17099.38,5,South Dawn,UK
104209,15873,2023-10-17,09:11:00,delivered,Debit Card,6998.0,0,1259.64,8257.64,1,South Dawn,UK
104210,15873,2023-09-19,13:59:00,pending,Credit Card,15999.0,0,2879.82,18878.82,1,South Dawn,UK
104211,15873,2024-04-04,02:34:00,delivered,UPI,8594.0,0,1546.92,10140.92,5,South Dawn,UK
104212,15873,2023-09-26,18:03:00,delivered,UPI,13547.52,0,2438.55,15986.07,3,South Dawn,UK
104213,15875,2023-06-02,11:57:00,delivered,UPI,12643.2,0,2275.78,14918.98,2,Normanstad,Singapore
104214,15875,2023-09-03,14:24:00,delivered,Net Banking,2364.27,0,425.57,2789.84,1,Normanstad,Singapore
104215,15875,2023-05-11,03:02:00,returned,Debit Card,13198.0,0,2375.64,15573.64,2,Normanstad,Singapore
104216,15876,2022-09-02,12:32:00,delivered,Debit Card,15786.67,0,2841.6,18628.27,2,Bhusawal,India
104217,15890,2023-03-07,02:36:00,delivered,UPI,3770.88,0,678.76,4449.64,2,Khora ,India
104218,15890,2022-11-29,23:38:00,delivered,Credit Card,34095.0,0,6137.1,40232.1,2,Khora ,India
104219,15890,2023-01-01,17:42:00,delivered,Debit Card,7998.0,0,1439.64,9437.64,1,Khora ,India
104220,15890,2023-03-18,11:39:00,delivered,Credit Card,14253.78,0,2565.68,16819.46,3,Khora ,India
104221,15890,2023-01-25,13:05:00,delivered,Wallet,499.0,149,89.82,737.82,1,Khora ,India
104222,15890,2023-04-03,01:42:00,pending,Net Banking,16597.0,0,2987.46,19584.46,2,Khora ,India
104223,15892,2024-05-13,03:36:00,delivered,Credit Card,4648.11,0,836.66,5484.77,3,South Amytown,Singapore
104224,15901,2023-10-28,15:12:00,delivered,UPI,4999.0,0,899.82,5898.82,1,Sonipat,India
104225,15908,2024-03-19,16:14:00,delivered,Credit Card,2924.83,0,526.47,3451.3,2,Sulzbach-Rosenberg,Germany
104226,15908,2023-12-17,19:54:00,delivered,UPI,11228.38,0,2021.11,13249.49,2,Sulzbach-Rosenberg,Germany
104227,15908,2024-03-04,15:35:00,delivered,Credit Card,2198.0,0,395.64,2593.64,2,Sulzbach-Rosenberg,Germany
104228,15912,2023-11-19,19:06:00,delivered,Credit Card,3998.0,0,719.64,4717.64,2,Port Jeffery,USA
104229,15913,2024-03-17,03:43:00,delivered,Debit Card,173.19,149,31.17,353.36,1,Tadipatri,India
104230,15918,2024-02-23,18:00:00,shipped,Debit Card,3440.9,0,619.36,4060.26,1,Williamfurt,Australia
104231,15922,2024-08-18,21:50:00,shipped,Credit Card,8095.0,0,1457.1,9552.1,3,Smithmouth,USA
104232,15925,2022-08-02,01:26:00,delivered,Wallet,6998.0,0,1259.64,8257.64,1,Tiruppur,India
104233,15926,2023-05-28,04:33:00,shipped,UPI,2536.13,0,456.5,2992.63,2,Simsberg,Singapore
104234,15926,2023-08-03,12:49:00,delivered,Credit Card,7404.49,0,1332.81,8737.3,4,Simsberg,Singapore
104235,15934,2023-12-15,09:42:00,delivered,Net Banking,3498.0,0,629.64,4127.64,2,Agartala,India
104236,15943,2023-09-30,22:52:00,delivered,Credit Card,3998.0,0,719.64,4717.64,1,Bharatpur,India
104237,15946,2024-02-08,18:04:00,delivered,Net Banking,3999.0,0,719.82,4718.82,1,Johnsonmouth,USA
104238,15946,2022-09-18,19:06:00,cancelled,Credit Card,5997.0,0,1079.46,7076.46,1,Johnsonmouth,USA
